Iteration,TS_Mean,TS_Std,HS_Default_Mean,HS_Default_Std,HS_Tuned_Mean,HS_Tuned_Std
36,4.8,2.85968141193696,8.5,3.24037034920393,8.5,3.24037034920393
37,4.7,2.79085809185793,8.5,3.24037034920393,8.5,3.24037034920393
38,4.6,2.67498701969852,8.5,3.24037034920393,8.5,3.24037034920393
39,4.5,2.75882422620781,8.5,3.24037034920393,8.5,3.24037034920393
40,4.4,2.75680975041804,8.5,3.24037034920393,8.5,3.24037034920393
41,4.3,2.86937856222098,8.5,3.24037034920393,8.5,3.24037034920393
42,4.3,2.86937856222098,8.5,3.24037034920393,8.5,3.24037034920393
43,4.3,2.86937856222098,8.5,3.24037034920393,8.5,3.24037034920393
44,4.2,2.78088714861523,8.5,3.24037034920393,8.5,3.24037034920393
45,4.2,2.78088714861523,8.5,3.24037034920393,8.5,3.24037034920393
46,4.1,2.84604989415154,8.5,3.24037034920393,8.5,3.24037034920393
47,4.1,2.84604989415154,8.5,3.24037034920393,8.5,3.24037034920393
48,4,2.98142396999972,8.5,3.24037034920393,8.5,3.24037034920393
49,4,2.98142396999972,8.5,3.24037034920393,8.5,3.24037034920393
50,3.9,2.92308816911917,8.5,3.24037034920393,8.5,3.24037034920393
51,3.9,2.92308816911917,8.5,3.24037034920393,8.5,3.24037034920393
52,3.9,2.92308816911917,8.5,3.24037034920393,8.5,3.24037034920393
53,3.9,2.92308816911917,8.5,3.24037034920393,8.5,3.24037034920393
54,3.9,2.92308816911917,8.5,3.24037034920393,8.5,3.24037034920393
55,3.9,2.92308816911917,8.5,3.24037034920393,8.5,3.24037034920393
56,3.7,2.98328677803526,8.5,3.24037034920393,8.5,3.24037034920393
57,3.7,2.98328677803526,8.5,3.24037034920393,8.5,3.24037034920393
58,3.6,2.98886823619465,8.5,3.24037034920393,8.5,3.24037034920393
59,3.5,2.99072640748773,8.5,3.24037034920393,8.5,3.24037034920393
60,3.5,2.99072640748773,8.5,3.24037034920393,8.5,3.24037034920393
61,3.4,3.02581485810939,8.5,3.24037034920393,8.5,3.24037034920393
62,3.4,3.02581485810939,8.5,3.24037034920393,8.5,3.24037034920393
63,3.3,3.12872000806862,8.5,3.24037034920393,8.5,3.24037034920393
64,3.2,3.19026296373477,8.5,3.24037034920393,8.5,3.24037034920393
65,3.1,3.21282153600573,8.5,3.24037034920393,8.5,3.24037034920393
66,3.1,3.21282153600573,8.5,3.24037034920393,8.5,3.24037034920393
67,3.1,3.21282153600573,8.5,3.24037034920393,8.5,3.24037034920393
68,3,3.29983164553722,8.5,3.24037034920393,8.5,3.24037034920393
69,3,3.29983164553722,8.5,3.24037034920393,8.5,3.24037034920393
70,3,3.29983164553722,8.5,3.24037034920393,8.5,3.24037034920393
71,3,3.29983164553722,8.5,3.24037034920393,8.5,3.24037034920393
72,2.9,3.34829973435938,8.5,3.24037034920393,8.5,3.24037034920393
73,2.9,3.34829973435938,8.5,3.24037034920393,8.5,3.24037034920393
74,2.8,3.4253953543107,8.5,3.24037034920393,8.5,3.24037034920393
75,2.8,3.4253953543107,8.5,3.24037034920393,8.5,3.24037034920393
76,2.8,3.4253953543107,8.5,3.24037034920393,8.5,3.24037034920393
77,2.8,3.4253953543107,8.5,3.24037034920393,8.5,3.24037034920393
78,2.8,3.4253953543107,8.5,3.24037034920393,8.5,3.24037034920393
79,2.8,3.4253953543107,8.5,3.24037034920393,8.5,3.24037034920393
80,2.8,3.4253953543107,8.5,3.24037034920393,8.5,3.24037034920393
81,2.8,3.4253953543107,8.5,3.24037034920393,8.5,3.24037034920393
82,2.8,3.4253953543107,8.5,3.24037034920393,8.5,3.24037034920393
83,2.7,3.30151480384384,8.5,3.24037034920393,8.5,3.24037034920393
84,2.7,3.30151480384384,8.5,3.24037034920393,8.5,3.24037034920393
85,2.7,3.30151480384384,8.5,3.24037034920393,8.5,3.24037034920393
86,2.6,3.20416395751944,8.5,3.24037034920393,8.5,3.24037034920393
87,2.6,3.20416395751944,8.5,3.24037034920393,8.5,3.24037034920393
88,2.6,3.20416395751944,8.5,3.24037034920393,8.5,3.24037034920393
89,2.6,3.20416395751944,8.5,3.24037034920393,8.5,3.24037034920393
90,2.6,3.20416395751944,8.5,3.24037034920393,8.5,3.24037034920393
91,2.6,3.20416395751944,8.5,3.24037034920393,8.5,3.24037034920393
92,2.6,3.20416395751944,8.5,3.24037034920393,8.5,3.24037034920393
93,2.6,3.20416395751944,8.5,3.24037034920393,8.5,3.24037034920393
94,2.6,3.20416395751944,8.5,3.24037034920393,8.5,3.24037034920393
95,2.5,3.13581462037113,8.5,3.24037034920393,8.5,3.24037034920393
96,2.5,3.13581462037113,8.5,3.24037034920393,8.5,3.24037034920393
97,2.5,3.13581462037113,8.5,3.24037034920393,8.5,3.24037034920393
98,2.4,3.09838667696593,8.5,3.24037034920393,8.5,3.24037034920393
99,2.4,3.09838667696593,8.5,3.24037034920393,8.5,3.24037034920393
100,2.4,3.09838667696593,8.5,3.24037034920393,8.5,3.24037034920393
101,2.4,3.09838667696593,8.5,3.24037034920393,8.5,3.24037034920393
102,2.4,3.09838667696593,8.5,3.24037034920393,8.5,3.24037034920393
103,2.4,3.09838667696593,8.5,3.24037034920393,8.5,3.24037034920393
104,2.3,3.09300285590988,8.5,3.24037034920393,8.5,3.24037034920393
105,2.3,3.09300285590988,8.5,3.24037034920393,8.5,3.24037034920393
106,2.3,3.09300285590988,8.5,3.24037034920393,8.5,3.24037034920393
107,2.3,3.09300285590988,8.5,3.24037034920393,8.5,3.24037034920393
108,2.3,3.09300285590988,8.5,3.24037034920393,8.5,3.24037034920393
109,2.3,3.09300285590988,8.5,3.24037034920393,8.5,3.24037034920393
110,2.2,3.15524255098646,8.5,3.24037034920393,8.5,3.24037034920393
111,2.2,3.15524255098646,8.5,3.24037034920393,8.5,3.24037034920393
112,2.2,3.15524255098646,8.5,3.24037034920393,8.5,3.24037034920393
113,2.2,3.15524255098646,8.5,3.24037034920393,8.5,3.24037034920393
114,2.1,3.17804971641414,8.5,3.24037034920393,8.5,3.24037034920393
115,2.1,3.17804971641414,8.5,3.24037034920393,8.5,3.24037034920393
116,2.1,3.17804971641414,8.5,3.24037034920393,8.5,3.24037034920393
117,2.1,3.17804971641414,8.5,3.24037034920393,8.5,3.24037034920393
118,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
119,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
120,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
121,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
122,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
123,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
124,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
125,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
126,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
127,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
128,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
129,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
130,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
131,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
132,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
133,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
134,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
135,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
136,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
137,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
138,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
139,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
140,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
141,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
142,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
143,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
144,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
145,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
146,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
147,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
148,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
149,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
150,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
151,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
152,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
153,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
154,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
155,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
156,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
157,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
158,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
159,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
160,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
161,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
162,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
163,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
164,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
165,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
166,2,3.23178657161089,8.5,3.24037034920393,8.5,3.24037034920393
167,1.9,3.10733898304571,8.5,3.24037034920393,8.5,3.24037034920393
168,1.9,3.10733898304571,8.5,3.24037034920393,8.5,3.24037034920393
169,1.9,3.10733898304571,8.5,3.24037034920393,8.5,3.24037034920393
170,1.9,3.10733898304571,8.5,3.24037034920393,8.5,3.24037034920393
171,1.9,3.10733898304571,8.5,3.24037034920393,8.5,3.24037034920393
172,1.9,3.10733898304571,8.5,3.24037034920393,8.5,3.24037034920393
173,1.9,3.10733898304571,8.5,3.24037034920393,8.5,3.24037034920393
174,1.8,3.01109061083632,8.5,3.24037034920393,8.5,3.24037034920393
175,1.8,3.01109061083632,8.5,3.24037034920393,8.5,3.24037034920393
176,1.8,3.01109061083632,8.5,3.24037034920393,8.5,3.24037034920393
177,1.8,3.01109061083632,8.5,3.24037034920393,8.5,3.24037034920393
178,1.8,3.01109061083632,8.5,3.24037034920393,8.5,3.24037034920393
179,1.8,3.01109061083632,8.5,3.24037034920393,8.5,3.24037034920393
180,1.7,2.94580681270476,8.5,3.24037034920393,8.5,3.24037034920393
181,1.7,2.94580681270476,8.5,3.24037034920393,8.5,3.24037034920393
182,1.6,2.91356978445495,8.5,3.24037034920393,8.5,3.24037034920393
183,1.6,2.91356978445495,8.5,3.24037034920393,8.5,3.24037034920393
184,1.6,2.91356978445495,8.5,3.24037034920393,8.5,3.24037034920393
185,1.6,2.91356978445495,8.5,3.24037034920393,8.5,3.24037034920393
186,1.6,2.91356978445495,8.5,3.24037034920393,8.5,3.24037034920393
187,1.6,2.91356978445495,8.5,3.24037034920393,8.5,3.24037034920393
188,1.6,2.91356978445495,8.5,3.24037034920393,8.5,3.24037034920393
189,1.6,2.91356978445495,8.5,3.24037034920393,8.5,3.24037034920393
190,1.6,2.91356978445495,8.5,3.24037034920393,8.5,3.24037034920393
191,1.6,2.91356978445495,8.5,3.24037034920393,8.5,3.24037034920393
192,1.6,2.91356978445495,8.5,3.24037034920393,8.5,3.24037034920393
193,1.5,2.91547594742265,8.5,3.24037034920393,8.5,3.24037034920393
194,1.5,2.91547594742265,8.5,3.24037034920393,8.5,3.24037034920393
195,1.5,2.91547594742265,8.5,3.24037034920393,8.5,3.24037034920393
196,1.5,2.91547594742265,8.5,3.24037034920393,8.5,3.24037034920393
197,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
198,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
199,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
200,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
201,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
202,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
203,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
204,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
205,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
206,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
207,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
208,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
209,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
210,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
211,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
212,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
213,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
214,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
215,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
216,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
217,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
218,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
219,1.4,2.95145914949049,8.5,3.24037034920393,8.5,3.24037034920393
220,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
221,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
222,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
223,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
224,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
225,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
226,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
227,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
228,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
229,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
230,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
231,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
232,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
233,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
234,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
235,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
236,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
237,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
238,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
239,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
240,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
241,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
242,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
243,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
244,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
245,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
246,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
247,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
248,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
249,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
250,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
251,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
252,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
253,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
254,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
255,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
256,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
257,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
258,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
259,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
260,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
261,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
262,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
263,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
264,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
265,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
266,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
267,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
268,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
269,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
270,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
271,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
272,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
273,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
274,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
275,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
276,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
277,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
278,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
279,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
280,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
281,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
282,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
283,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
284,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
285,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
286,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
287,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
288,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
289,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
290,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
291,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
292,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
293,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
294,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
295,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
296,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
297,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
298,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
299,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
300,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
301,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
302,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
303,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
304,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
305,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
306,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
307,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
308,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
309,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
310,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
311,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
312,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
313,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
314,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
315,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
316,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
317,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
318,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
319,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
320,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
321,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
322,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
323,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
324,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
325,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
326,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
327,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
328,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
329,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
330,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
331,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
332,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
333,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
334,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
335,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
336,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
337,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
338,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
339,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
340,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
341,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
342,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
343,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
344,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
345,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
346,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
347,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
348,1.3,2.75075747143703,8.5,3.24037034920393,8.5,3.24037034920393
349,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
350,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
351,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
352,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
353,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
354,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
355,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
356,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
357,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
358,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
359,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
360,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
361,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
362,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
363,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
364,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
365,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
366,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
367,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
368,1.3,2.75075747143703,8.5,3.24037034920393,8.4,3.43834585552737
